underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
SPY,2025-08-04,SPY,2025-08-04,400.000,C,225.5600,228.0000,225.2500,228.0000,5,1,229.0600,3,231.6800,630.2900,630.3000,10,230.3600,3,233.1400,631.0700,631.0700,226.8880,1,
SPY,2025-08-04,SPY,2025-08-04,400.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,155,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,10,
SPY,2025-08-04,SPY,2025-08-04,405.000,C,0.0000,0.0000,0.0000,0.0000,0,7,224.0600,6,226.6000,630.2900,630.3000,15,225.3600,5,228.1400,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,405.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,410.000,C,0.0000,0.0000,0.0000,0.0000,0,1,219.0700,3,221.6800,630.2900,630.3000,15,220.3600,3,223.1400,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,410.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,415.000,C,0.0000,0.0000,0.0000,0.0000,0,6,214.0600,6,216.6100,630.2900,630.3000,10,215.3600,2,218.1400,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,415.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,420.000,C,0.0000,0.0000,0.0000,0.0000,0,6,209.0500,3,211.6800,630.2900,630.3000,10,210.3600,6,213.1400,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,420.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,425.000,C,0.0000,0.0000,0.0000,0.0000,0,6,204.0500,3,206.6800,630.2900,630.3000,15,205.3600,3,208.1400,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,425.000,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0100,0,
SPY,2025-08-04,SPY,2025-08-04,430.000,C,0.0000,0.0000,0.0000,0.0000,0,6,199.0700,3,201.6800,630.2900,630.3000,18,200.3600,2,203.1400,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,430.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,435.000,C,0.0000,0.0000,0.0000,0.0000,0,6,194.0500,3,196.6800,630.2900,630.3000,10,195.3600,3,198.1400,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,435.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,2,
SPY,2025-08-04,SPY,2025-08-04,440.000,C,0.0000,0.0000,0.0000,0.0000,0,6,189.0500,6,191.6500,630.2900,630.3000,18,190.3600,3,193.1400,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,440.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,738,
SPY,2025-08-04,SPY,2025-08-04,445.000,C,0.0000,0.0000,0.0000,0.0000,0,6,184.0500,3,186.6800,630.2900,630.3000,15,185.3600,7,188.1600,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,445.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,832,
SPY,2025-08-04,SPY,2025-08-04,450.000,C,0.0000,0.0000,0.0000,0.0000,0,6,179.0500,1,181.6800,630.2900,630.3000,15,180.3600,6,183.1400,631.0700,631.0700,0.0000,0,
SPY,2025-08-04,SPY,2025-08-04,450.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,154,0.0100,630.2900,630.3000,0,0.0000,91,0.0100,631.0700,631.0700,0.0000,924,
